Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,ML_Anomaly_Score,ML_Anomaly_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary
42757UT0040001,42757,UT,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0038666604467304,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""22 important data fields are missing or unavailable."", ""value"": 22.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 78.6%."", ""value"": 0.7857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6393, above the dataset 99th percentile (0.5294)."", ""value"": 0.639344262295082, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6393, above the dataset 99th percentile (0.5338)."", ""value"": 0.639344262295082, ""threshold"": 0.5337690631808278}]","22 important data fields are missing or unavailable. Important missingness rate is 78.6%. Issuer In Network Denial Rate = 0.6393, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6393, above the dataset 99th percentile (0.5338)."
43433IN0010001,43433,IN,"DentaQuest USA Insurance Company, Inc.",EPO,High,FFE,Individual,0.0060501614338807,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
43433IN0010010,43433,IN,"DentaQuest USA Insurance Company, Inc.",EPO,Low,FFE,Individual,0.0269617918464105,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""3 important data fields are missing or unavailable."", ""value"": 3.0}]",3 important data fields are missing or unavailable.
43512MO0010005,43512,MO,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.002918747942453,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}]",8 important data fields are missing or unavailable. Important missingness rate is 28.6%.
43512MO0010006,43512,MO,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,0.014889130771727,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
43878TN0010001,43878,TN,"DentaQuest USA Insurance Company, Inc.",EPO,High,FFE,Individual,0.0213015897461847,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
43878TN0010004,43878,TN,"DentaQuest USA Insurance Company, Inc.",EPO,Low,FFE,Individual,0.0281519765322546,HIGH,4,HIGH,"{""MISSINGNESS"": 1, ""EXTREME_HIGH"": 1, ""DATA_QUALITY_FLAG"": 2}","[""Total_Important_Missing_Count"", ""Out_of_Network_Denial_Rate"", ""Services_Excluded_Denial_Rate_Invalid_Flag"", ""Other_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Out_of_Network_Denial_Rate"", ""message"": ""Out of Network Denial Rate = 0.8391, above the dataset 99th percentile (0.6089)."", ""value"": 0.8390804597701149, ""threshold"": 0.6089085236718056}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Services_Excluded_Denial_Rate_Invalid_Flag"", ""message"": ""Services Excluded Denial Rate contains an invalid raw value."", ""value"": 1}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Other_Denial_Rate_Invalid_Flag"", ""message"": ""Other Denial Rate contains an invalid raw value."", ""value"": 1}]","6 important data fields are missing or unavailable. Out of Network Denial Rate = 0.8391, above the dataset 99th percentile (0.6089). Services Excluded Denial Rate contains an invalid raw value. Other Denial Rate contains an invalid raw value."
44580AL0380003,44580,AL,Humana Insurance Company,PPO,High,FFE,Individual,0.0189702377830278,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}]",6 important data fields are missing or unavailable.
45550NE0010001,45550,NE,Delta Dental of Nebraska,PPO,Low,SPE,Individual,0.0053474582057717,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Out_of_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Out_of_Network_Denial_Rate"", ""message"": ""Out of Network Denial Rate = 0.9333, above the dataset 99th percentile (0.6089)."", ""value"": 0.9333333333333332, ""threshold"": 0.6089085236718056}]","9 important data fields are missing or unavailable. Important missingness rate is 32.1%. Out of Network Denial Rate = 0.9333, above the dataset 99th percentile (0.6089)."
46958UT0470002,46958,UT,Humana Insurance Company,PPO,Low,SPE,Individual,0.0398954796564098,HIGH,7,HIGH,"{""MISSINGNESS"": 1, ""EXTREME_HIGH"": 4, ""DATA_QUALITY_FLAG"": 2}","[""Total_Important_Missing_Count"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate"", ""Member_Not_Covered_Denial_Rate_Invalid_Flag"", ""Other_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 1.000, above the dataset 99th percentile (0.5294)."", ""value"": 1.0, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 1.000, above the dataset 99th percentile (0.5338)."", ""value"": 1.0, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 1.000, above the dataset 99th percentile (0.5450)."", ""value"": 1.0, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 1.000, above the dataset 99th percentile (0.5645)."", ""value"": 1.0, ""threshold"": 0.5645416666666657}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Member_Not_Covered_Denial_Rate_Invalid_Flag"", ""message"": ""Member Not Covered Denial Rate contains an invalid raw value."", ""value"": 1}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Other_Denial_Rate_Invalid_Flag"", ""message"": ""Other Denial Rate contains an invalid raw value."", ""value"": 1}]","6 important data fields are missing or unavailable. Issuer In Network Denial Rate = 1.000, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 1.000, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 1.000, above the dataset 99th percentile (0.5450). Plan Overall Denial Rate = 1.000, above the dataset 99th percentile (0.5645). 2 additional evidence item(s)."
47509OH0020003,47509,OH,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0758313557856797,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
47509OH0020006,47509,OH,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0795683660565956,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
47509OH0020007,47509,OH,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0701930986314476,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}]",6 important data fields are missing or unavailable.
47509OH0020008,47509,OH,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0701930986314476,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}]",6 important data fields are missing or unavailable.
47665TX0020003,47665,TX,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0020287773739804,HIGH,6,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 4}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""7 important data fields are missing or unavailable."", ""value"": 7.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 25.0%."", ""value"": 0.25}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.5817, above the dataset 99th percentile (0.5294)."", ""value"": 0.5816993464052288, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.5722, above the dataset 99th percentile (0.5338)."", ""value"": 0.5721649484536082, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.5890, above the dataset 99th percentile (0.5450)."", ""value"": 0.589041095890411, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.6222, above the dataset 99th percentile (0.5645)."", ""value"": 0.6222222222222222, ""threshold"": 0.5645416666666657}]","7 important data fields are missing or unavailable. Important missingness rate is 25.0%. Issuer In Network Denial Rate = 0.5817, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.5722, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.5890, above the dataset 99th percentile (0.5450). 1 additional evidence item(s)."
47665TX0020006,47665,TX,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0398840924563982,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""12 important data fields are missing or unavailable."", ""value"": 12.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 42.9%."", ""value"": 0.4285714285714285}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.5817, above the dataset 99th percentile (0.5294)."", ""value"": 0.5816993464052288, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.5722, above the dataset 99th percentile (0.5338)."", ""value"": 0.5721649484536082, ""threshold"": 0.5337690631808278}]","12 important data fields are missing or unavailable. Important missingness rate is 42.9%. Issuer In Network Denial Rate = 0.5817, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.5722, above the dataset 99th percentile (0.5338)."
47665TX0020007,47665,TX,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0104773080980105,HIGH,6,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 4}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Services_Excluded_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.5817, above the dataset 99th percentile (0.5294)."", ""value"": 0.5816993464052288, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.5722, above the dataset 99th percentile (0.5338)."", ""value"": 0.5721649484536082, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.6316, above the dataset 99th percentile (0.5450)."", ""value"": 0.631578947368421, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Services_Excluded_Denial_Rate"", ""message"": ""Services Excluded Denial Rate = 1.000, above the dataset 99th percentile (0.8640)."", ""value"": 1.0, ""threshold"": 0.8640388588074182}]","9 important data fields are missing or unavailable. Important missingness rate is 32.1%. Issuer In Network Denial Rate = 0.5817, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.5722, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.6316, above the dataset 99th percentile (0.5450). 1 additional evidence item(s)."
47665TX0020008,47665,TX,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0221744026834496,HIGH,6,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 3, ""DATA_QUALITY_FLAG"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Services_Excluded_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.5817, above the dataset 99th percentile (0.5294)."", ""value"": 0.5816993464052288, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.5722, above the dataset 99th percentile (0.5338)."", ""value"": 0.5721649484536082, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.5581, above the dataset 99th percentile (0.5450)."", ""value"": 0.5581395348837209, ""threshold"": 0.5449650349650338}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Services_Excluded_Denial_Rate_Invalid_Flag"", ""message"": ""Services Excluded Denial Rate contains an invalid raw value."", ""value"": 1}]","10 important data fields are missing or unavailable. Important missingness rate is 35.7%. Issuer In Network Denial Rate = 0.5817, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.5722, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.5581, above the dataset 99th percentile (0.5450). 1 additional evidence item(s)."
