Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,Bayesian_Anomaly,Bayesian_Anomaly_Score,Bayesian_Anomaly_Probability,Bayesian_Threshold,Rule_Anomaly,Rule_Count,Rule_Name,Rule_Reason,Rule_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary,Anomaly_Signal_Count,Anomaly_Signals,Final_Anomaly,Final_Severity
71287OR0420016,71287,OR,Kaiser Foundation Healthplan of the NW,EPO,Bronze,SBE-FP,Individual,0,261.53948413296166,0.0503772001389702,292.3326145502012,0,0,NONE,No rule violation detected,NONE,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}]",6 important data fields are missing or unavailable.,1,ML_Evidence,1,MEDIUM
71667MI0010026,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Gold,SPE,Individual,0,41.97448593726912,0.0059594766521072,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71667MI0010028,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Silver,SPE,Individual,0,42.46586888907914,0.0060588828063623,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71667MI0010030,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Bronze,SPE,Individual,0,66.10583591796575,0.010841218458021,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71667MI0010033,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Silver,SPE,Individual,0,34.40514648000915,0.0044282087826669,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71667MI0010039,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Bronze,SPE,Individual,0,78.70889707554191,0.0133908019079582,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71667MI0010041,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Silver,SPE,Individual,0,40.97568127588873,0.0057574197230376,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71667MI0010042,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Gold,SPE,Individual,0,33.90481792100639,0.0043269929433073,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71667MI0010044,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Bronze,SPE,Individual,0,24.552797966088956,0.0024350910472186,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
71667MI0010048,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Gold,SPE,Individual,0,24.552797966088956,0.0024350910472186,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
71667MI0050001,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Silver,SPE,Individual,0,44.89694331003292,0.0065506861096814,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71667MI0050004,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Silver,SPE,Individual,0,24.552797966088956,0.0024350910472186,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
71667MI0050005,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Bronze,SPE,Individual,0,24.552797966088956,0.0024350910472186,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
71667MI0050006,71667,MI,"UnitedHealthcare Community Plan, Inc.",HMO,Gold,SPE,Individual,0,24.552797966088956,0.0024350910472186,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
71837TX0010001,71837,TX,"Sendero Health Plans, Inc.",HMO,Silver,FFE,Individual,0,71.92526912804452,0.0120184824905384,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71837TX0010002,71837,TX,"Sendero Health Plans, Inc.",HMO,Gold,FFE,Individual,0,80.1293658858362,0.0136781609649839,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71837TX0010008,71837,TX,"Sendero Health Plans, Inc.",HMO,Bronze,FFE,Individual,0,72.34874014583914,0.0121041501458008,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71837TX0010017,71837,TX,"Sendero Health Plans, Inc.",HMO,Silver,FFE,Individual,0,58.6288710814969,0.009328637858397,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71837TX0010018,71837,TX,"Sendero Health Plans, Inc.",HMO,Gold,FFE,Individual,0,63.58874378891961,0.0103320138803438,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71837TX0010020,71837,TX,"Sendero Health Plans, Inc.",HMO,Bronze,FFE,Individual,0,65.37875938762565,0.0106941317887257,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
71837TX0010022,71837,TX,"Sendero Health Plans, Inc.",HMO,Silver,FFE,Individual,0,74.0048149829447,0.0124391720062639,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
72760DE0010001,72760,DE,"AmeriHealth Caritas VIP Next, Inc.",HMO,Bronze,SPE,Individual,0,63.70161478274804,0.0103548475406938,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
72760DE0010002,72760,DE,"AmeriHealth Caritas VIP Next, Inc.",HMO,Bronze,SPE,Individual,0,76.16051957853854,0.0128752683396198,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
72760DE0010003,72760,DE,"AmeriHealth Caritas VIP Next, Inc.",HMO,Silver,SPE,Individual,0,83.78710633820387,0.0144181172664668,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
72760DE0010004,72760,DE,"AmeriHealth Caritas VIP Next, Inc.",HMO,Gold,SPE,Individual,0,79.53152977508297,0.013557219470319,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
72760DE0010006,72760,DE,"AmeriHealth Caritas VIP Next, Inc.",HMO,Bronze,SPE,Individual,0,59.20435577567757,0.00944505768955,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
72760DE0010007,72760,DE,"AmeriHealth Caritas VIP Next, Inc.",HMO,Silver,SPE,Individual,0,77.46331352936555,0.0131388219203077,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
72760DE0010008,72760,DE,"AmeriHealth Caritas VIP Next, Inc.",HMO,Silver,SPE,Individual,0,48.11922574769978,0.0072025498014767,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72760DE0010009,72760,DE,"AmeriHealth Caritas VIP Next, Inc.",HMO,Gold,SPE,Individual,0,48.11922574769978,0.0072025498014767,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160001,72850,IN,UnitedHealthcare Insurance Company,EPO,Bronze,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160003,72850,IN,UnitedHealthcare Insurance Company,EPO,Bronze,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160004,72850,IN,UnitedHealthcare Insurance Company,EPO,Silver,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160005,72850,IN,UnitedHealthcare Insurance Company,EPO,Silver,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160006,72850,IN,UnitedHealthcare Insurance Company,EPO,Silver,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160007,72850,IN,UnitedHealthcare Insurance Company,EPO,Gold,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160008,72850,IN,UnitedHealthcare Insurance Company,EPO,Gold,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160009,72850,IN,UnitedHealthcare Insurance Company,EPO,Gold,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0160010,72850,IN,UnitedHealthcare Insurance Company,EPO,Bronze,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0170002,72850,IN,UnitedHealthcare Insurance Company,EPO,Bronze,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0170003,72850,IN,UnitedHealthcare Insurance Company,EPO,Silver,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0170004,72850,IN,UnitedHealthcare Insurance Company,EPO,Silver,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0170005,72850,IN,UnitedHealthcare Insurance Company,EPO,Gold,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0170006,72850,IN,UnitedHealthcare Insurance Company,EPO,Gold,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
72850IN0170007,72850,IN,UnitedHealthcare Insurance Company,EPO,Silver,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080001,73102,NE,UnitedHealthcare Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080003,73102,NE,UnitedHealthcare Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080004,73102,NE,UnitedHealthcare Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080005,73102,NE,UnitedHealthcare Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080006,73102,NE,UnitedHealthcare Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080007,73102,NE,UnitedHealthcare Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080008,73102,NE,UnitedHealthcare Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080009,73102,NE,UnitedHealthcare Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0080010,73102,NE,UnitedHealthcare Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0090001,73102,NE,UnitedHealthcare Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0090002,73102,NE,UnitedHealthcare Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0090003,73102,NE,UnitedHealthcare Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0090004,73102,NE,UnitedHealthcare Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73102NE0090005,73102,NE,UnitedHealthcare Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73107SC0010001,73107,SC,Select Health of South Carolina,HMO,Bronze,FFE,Individual,0,84.26276828072771,0.0145143430802799,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73107SC0010002,73107,SC,Select Health of South Carolina,HMO,Bronze,FFE,Individual,0,82.12961616699253,0.0140828090856909,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73107SC0010003,73107,SC,Select Health of South Carolina,HMO,Silver,FFE,Individual,0,99.38859677334035,0.0175742791949414,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73107SC0010004,73107,SC,Select Health of South Carolina,HMO,Gold,FFE,Individual,0,82.95116703188806,0.0142490077942611,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73107SC0010006,73107,SC,Select Health of South Carolina,HMO,Bronze,FFE,Individual,0,82.96639686862683,0.0142520887711133,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73107SC0010007,73107,SC,Select Health of South Carolina,HMO,Silver,FFE,Individual,0,63.20714502592058,0.010254816929659,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73107SC0010008,73107,SC,Select Health of South Carolina,HMO,Silver,FFE,Individual,0,57.06904879935785,0.0090130877689654,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73107SC0010009,73107,SC,Select Health of South Carolina,HMO,Gold,FFE,Individual,0,57.06904879935785,0.0090130877689654,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
73751ND0120029,73751,ND,Medica Health Plans,HMO,Bronze,FFE,Individual,0,56.53020561073368,0.0089040804683858,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73751ND0120041,73751,ND,Medica Health Plans,HMO,Bronze,FFE,Individual,0,77.38004382019831,0.0131219765626823,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73751ND0120045,73751,ND,Medica Health Plans,HMO,Gold,FFE,Individual,0,108.022803192271,0.0193209683138635,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73751ND0120047,73751,ND,Medica Health Plans,HMO,Silver,FFE,Individual,0,51.65695639251271,0.007918228269555,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73751ND0120055,73751,ND,Medica Health Plans,HMO,Gold,FFE,Individual,0,165.3907416385339,0.0309264302402055,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73751ND0120057,73751,ND,Medica Health Plans,HMO,Silver,FFE,Individual,0,147.54721520739616,0.0273167072444555,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
73751ND0120073,73751,ND,Medica Health Plans,HMO,Bronze,FFE,Individual,0,145.01708398130614,0.026804864873816,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
